text,clean_text,label,mentions_dem,mentions_rep
"Yesterday, I turned in my ballot with my vote for Hillary Clinton. No matter what, I know I was on the right side of history. ","yesterday, i turned in my ballot with my vote for hillary clinton. no matter what, i know i was on the right side of history. ",Democrat,"['Clinton', 'Hillary']",[]
Report: FBI Examining Fake Documents Targeting Clinton Campaign      https://t.co/ICxvxwgksL,report: fbi examining fake documents targeting clinton campaign      ,Democrat,['Clinton'],"['Trump', 'Trump']"
CNN presenter - 'Hillary has chosen neutral leather as outer wear for Election Day...' 🙄🙄 ,cnn presenter -  hillary has chosen neutral leather as outer wear for election day...     ,Democrat,['Hillary'],[]
 HILLARY CLINTON. Seriously!  @HillaryClinton, hillary clinton. seriously    hillaryclinton,Democrat,"['CLINTON', 'Clinton', 'HILLARY', 'Hillary']",[]
"The Putin-Trump Mind Meld, A Wondrous Enterprise https://t.co/w8IV8Buem4 via @thedailybeast    ","the putin-trump mind meld, a wondrous enterprise  via  thedailybeast    ",Democrat,[],"['Trump', 'TRUMP']"
I am in disbelief that people actually think Trump is fit to run this country ,i am in disbelief that people actually think trump is fit to run this country ,Democrat,[],"['Trump', 'Trump']"
  https://t.co/zI1PsYkg1U,  ,Democrat,['clinton'],[]
   https://t.co/s9vV1zfm62,   ,Democrat,['Hillary'],[]
Improper tax dodging by @realDonaldTrump. https://t.co/PMmB1QsL2J     https://t.co/ppxQhMaTRh,improper tax dodging by  realdonaldtrump.      ,Democrat,"['Hillary', 'HILLARY']","['Trump', 'Donald']"
"The truth matters! - Fox News host admits Clinton indictment report was a ""mistake"" https://t.co/MQ86DpwVt1  ",the truth matters  - fox news host admits clinton indictment report was a  mistake    ,Democrat,['Clinton'],['Trump']
Hope that sense will prevail in  and the American people decide to build a wall around   ,hope that sense will prevail in  and the american people decide to build a wall around   ,Democrat,[],"['Trump', 'Trump']"
ELECTION DAY. I have too many feelings. ,election day. i have too many feelings. ,Democrat,[],[]
 ~  and  Cold Open -  https://t.co/t0hmLTe2zN     ,    and  cold open -       ,Democrat,['Hillary'],"['Trump', 'Trump']"
FBI finds no criminality in latest Clinton emails.  @KellyannePolls   https://t.co/afGAJ3r0aD,fbi finds no criminality in latest clinton emails.   kellyannepolls   ,Democrat,['Clinton'],[]
"Oklahoma GOPer Says Hillary Clinton Deserves 'Firing Squad' 
https://t.co/DINcPrxPj1 
    https://t.co/DLNeACB10q",oklahoma goper says hillary clinton deserves  firing squad         ,Democrat,"['Clinton', 'Hillary']",['GOP']
i hope none of your parents are like mine &amp; voting for trump today!!!!!!!! ,i hope none of your parents are like mine and; voting for trump today         ,Democrat,[],['trump']
" is like if Reagan had fallen into that vat of chemicals instead of the Joker. 
 
", is like if reagan had fallen into that vat of chemicals instead of the joker.    ,Democrat,[],"['Trump', 'Trump']"
 America's Soul is at stake in this Election. There is only 1 choice https://t.co/dEk7kfhg62 … via @Vic_Stone1  , america s soul is at stake in this election. there is only 1 choice    via  vic stone1  ,Democrat,[],[]
Imagine what people looking back on this election a 100 years from now will think. I don't think it will reflect well on us. ,imagine what people looking back on this election a 100 years from now will think. i don t think it will reflect well on us. ,Democrat,[],[]
    ~ Clinton Says 'No Case Here' Regarding Email Scandal https://t.co/J8gvZF5VeN,      clinton says  no case here  regarding email scandal ,Democrat,"['Clinton', 'Clinton', 'Democrat']",[]
"      
Regardless of your political… https://t.co/63ze9EFwX8",       regardless of your political  ,Democrat,[],[]
November 5 - @mfaboston hosts @company_one and other local orgs for performance of 80 one-minute plays inspired by  https://t.co/7WOtbKlfMb,november 5 -  mfaboston hosts  company one and other local orgs for performance of 80 one-minute plays inspired by  ,Democrat,[],[]
I voted did you?   https://t.co/1MSy3abPYu,i voted did you    ,Democrat,[],[]
"Today I'll be playing the role of ""responsible citizen    https://t.co/riANkNSzMm",today i ll be playing the role of  responsible citizen    ,Democrat,[],[]
Comey Letter Hurts GOP As Hillary Clinton Raised $11.3 Million Online In 72 Hours via @politicususa https://t.co/qN4sOhVcs3 ,comey letter hurts gop as hillary clinton raised $11.3 million online in 72 hours via  politicususa  ,Democrat,"['Clinton', 'Hillary']",['GOP']
"VOTE HILLARY!

Trump wants to weaken NATO and arm Saudi Arabia with nukes.

I'm Ronald Reagan and  

   https://t.co/BjvXJreCAF",vote hillary   trump wants to weaken nato and arm saudi arabia with nukes.  i m ronald reagan and       ,Democrat,['HILLARY'],['Trump']
"We have to assume turnout so far are  voters.
We have to Get Out Our Vote -  Voters!
Help!
 https://t.co/VknyE5f4fb",we have to assume turnout so far are  voters. we have to get out our vote -  voters  help   ,Democrat,['Hillary'],['Trump']
Hillary Clinton Is Leading In A Greater Portion Of Polls Than Obama Was In The Last Two Elections    https://t.co/tcqBjcDGdF,hillary clinton is leading in a greater portion of polls than obama was in the last two elections    ,Democrat,"['Clinton', 'Hillary', 'Obama']",[]
You will never convince trump supporters that he is anything but the messiah. That doesn't stop me from trying! ,you will never convince trump supporters that he is anything but the messiah. that doesn t stop me from trying  ,Democrat,[],['trump']
"Hillary Clinton 
 
https://t.co/6AjVZzCUFh",hillary clinton    ,Democrat,"['Clinton', 'Hillary']",[]
What do Veterans think about Hillary Clinton? https://t.co/9m8gqsOPHJ @RealDonaldTrump     ,what do veterans think about hillary clinton    realdonaldtrump     ,Democrat,"['Clinton', 'clinton', 'Hillary']","['Trump', 'Donald']"
Get out and VOTE!!   https://t.co/JgSORHajQr,get out and vote     ,Democrat,[],[]
"James, the nurse, insists that Trump is a scunner. ","james, the nurse, insists that trump is a scunner. ",Democrat,[],"['Trump', 'Trump']"
Why Hillary Clinton is the only choice to keep America great https://t.co/Ujtqvw16iw  ,why hillary clinton is the only choice to keep america great   ,Democrat,"['Clinton', 'Hillary']",[]
Got my vote in though! 🙌🏽💙  https://t.co/TaWaJJNRva,got my vote in though       ,Democrat,[],[]
Inside the  video game that was built to defeat  https://t.co/867FJawE5M   ,inside the  video game that was built to defeat     ,Democrat,[],"['Trump', 'Trump', 'Trump', 'Donald']"
Breaking  -  up 8% in  including early voters https://t.co/Dpr580wkMb   ,breaking  -  up 8  in  including early voters    ,Democrat,"['Clinton', 'Hillary']",['Trump']
"Honestly, every time I try to say ""President Trump"" in my head I throw up a little bit in my mouth.   ","honestly, every time i try to say  president trump  in my head i throw up a little bit in my mouth.   ",Democrat,[],"['Trump', 'Trump']"
The CNN analysts majored in math and apparently optimism.   ,the cnn analysts majored in math and apparently optimism.   ,Democrat,[],[]
"**NEW POST** ""We need a mom in the White House... Not a child.""  https://t.co/fGGD3AEizF",  new post    we need a mom in the white house... not a child.   ,Democrat,[],[]
@misslizzynj Would be Republican assassin who only carries an anti-Trump sign. Oh… scary. An anti-Trump sign!!! OMG.  , misslizzynj would be republican assassin who only carries an anti-trump sign. oh  scary. an anti-trump sign    omg.  ,Democrat,[],"['Trump', 'Trump', 'trump', 'Republican']"
"I thought I was just scared of Trump – but it's his America I fear
   https://t.co/VSK6LD5pTF",i thought i was just scared of trump   but it s his america i fear    ,Democrat,[],"['Trump', 'Trump']"
"Not sure I've ever been this nervous about an election in a country I don't live in. Please America, do the right thing  🇺🇸","not sure i ve ever been this nervous about an election in a country i don t live in. please america, do the right thing    ",Democrat,[],[]
6am polls open &amp; Bklyn is already out 2 vote! @InigoGilmore @boerumhillfilm @Lynnbrooklyn   https://t.co/B9LAlXsz5X,6am polls open and; bklyn is already out 2 vote   inigogilmore  boerumhillfilm  lynnbrooklyn   ,Democrat,[],[]
 Live REAL News Up till the End of the American Election. Share with Friends https://t.co/9n3ulSuCFX  , live real news up till the end of the american election. share with friends   ,Democrat,[],[]
Stop your life and watch this. Then go vote for Hillary.  https://t.co/9KDbil2DMO,stop your life and watch this. then go vote for hillary.  ,Democrat,['Hillary'],[]
A third-party voter who doesn't want Trump to win? Read this.   It's not illegal and... https://t.co/LxLXFIcqsL,a third-party voter who doesn t want trump to win  read this.   it s not illegal and... ,Democrat,[],"['Trump', 'trump']"
quem ainda tem coragem de votar trump??? ,quem ainda tem coragem de votar trump    ,Democrat,[],['trump']
So proud to have voted for the first female president @HillaryClinton.  ,so proud to have voted for the first female president  hillaryclinton.  ,Democrat,"['Clinton', 'Hillary']",[]
"The First 100 Horrific Day's of a Trump Presidency
   please  on   ",the first 100 horrific day s of a trump presidency    please  on   ,Democrat,"['Democrats', 'Democrat']","['Trump', 'Trump']"
"Lisa, the baker, exclaimed that Trump is a scunner. ","lisa, the baker, exclaimed that trump is a scunner. ",Democrat,[],"['Trump', 'Trump']"
Everybody go vote! News reports are stating Trump is in the lead. I just got off work and voted.     https://t.co/kWNuL2Txlr,everybody go vote  news reports are stating trump is in the lead. i just got off work and voted.     ,Democrat,['hillary'],['Trump']
Finally home 🇺🇸💛Election Day is here!!    https://t.co/EqYA65uMz4,finally home    election day is here      ,Democrat,[],['Trump']
"FBI attempt to swerve US election is truly unnerving to rest of world, surely. Is the NRA behind this? ","fbi attempt to swerve us election is truly unnerving to rest of world, surely. is the nra behind this  ",Democrat,[],[]
Made it to the Hillary Clinton rally tonight in rally and it was surreal.  ,made it to the hillary clinton rally tonight in rally and it was surreal.  ,Democrat,"['Clinton', 'Hillary']",['Trump']
I think Mom is telling the truth! https://t.co/haCiHRYlrW       ,i think mom is telling the truth         ,Democrat,[],[]
"Election Day! 
Let's go Girl!!! My kinda President! 🙌🏽🙌🏽 keeps her cool &amp; gets the work done  https://t.co/y2Z9EUPuNW",election day   let s go girl    my kinda president       keeps her cool and; gets the work done  ,Democrat,[],[]
Breaking: Ohio Secretary of State Jon Husted Reported to FBI &amp; DoJ for Fraud      https://t.co/PGwHdjEWnF,breaking: ohio secretary of state jon husted reported to fbi and; doj for fraud      ,Democrat,['obama'],[]
"Donald Trump says ""our country"" should do the same. The reemergence of 'Deadbeat Donald'"" https://t.co/E5GhZntKcX  ",donald trump says  our country  should do the same. the reemergence of  deadbeat donald     ,Democrat,[],"['Trump', 'Donald', 'Donald']"
"We don't like you, Mr. Trump    @… https://t.co/ZHSm1O7MC9","we don t like you, mr. trump       ",Democrat,[],"['Trump', 'trump']"
     What Happens to the Markets if Donald Trump Wins? https://t.co/HiSzewBTUE,     what happens to the markets if donald trump wins  ,Democrat,['Hillary'],"['Trump', 'Trump', 'Trump', 'Trump', 'Donald', 'GOP']"
"Women have the power to stop Trump.   

https://t.co/OPkscaz9Ms https://t.co/ojcofzjF2t",women have the power to stop trump.      ,Democrat,['Hillary'],"['Trump', 'Trump']"
Trump proposed poll-monitoring in urban areas so black voters R fighting back w/ monitoring of their own https://t.co/uTuRhlO6eR ,trump proposed poll-monitoring in urban areas so black voters r fighting back w/ monitoring of their own  ,Democrat,[],"['Trump', 'Trump']"
  @HillaryClinton https://t.co/Zn7jP219wv,   hillaryclinton ,Democrat,"['Clinton', 'Hillary']",[]
WATCH: Seth Meyers compares Clinton and Trump. https://t.co/Xms6bcpQv3   ,watch: seth meyers compares clinton and trump.    ,Democrat,['Clinton'],"['Trump', 'Trump']"
"Damn, don't vote Trump.
I'm with her.  ","damn, don t vote trump. i m with her.  ",Democrat,[],['Trump']
"Dishonest Donald Trump tells several times more lies than Hillary Clinton 
https://t.co/VwEHDwvBpQ
   ",dishonest donald trump tells several times more lies than hillary clinton      ,Democrat,"['Clinton', 'Hillary']","['Trump', 'Trump', 'Donald']"
I sure hope Jim Messina is as right 2016 as he was 2012: The Election Polls That Matter.  https://t.co/2FB8leEzgI,i sure hope jim messina is as right 2016 as he was 2012: the election polls that matter.  ,Democrat,[],[]
"Once the election is over (&amp;  loses), I predict she files 4 divorce. An army of lawyers will leap to represent her ","once the election is over  and;  loses , i predict she files 4 divorce. an army of lawyers will leap to represent her ",Democrat,[],[]
"Let this sink in:

President Donald Trump
VP Mike Pence
Attorney General Chris Christie
FBI Director Rudy Giuliani.

VOTE!  ",let this sink in:  president donald trump vp mike pence attorney general chris christie fbi director rudy giuliani.  vote   ,Democrat,[],"['Trump', 'Donald', 'Pence']"
